vgsales.rank,vgsales.name,vgsales.year,vgsales.genre,vgsales.publisher,vgsales.na_sales,vgsales.eu_sales,vgsales.jp_sales,vgsales.other_sales,vgsales.global_sales,vgsales.platform
4323,NASCAR 2005: Chase for the Cup,2004,Racing,Electronic Arts,0.34,0.1,0,0.02,0.45,XB
11975,Taz Wanted,2002,Platform,Atari,0.05,0.02,0,0,0.07,XB
8316,Hunter: The Reckoning Redeemer,2003,Action,Interplay,0.13,0.04,0,0.01,0.17,XB
6225,Madagascar,2005,Platform,Activision,0.21,0.06,0,0.01,0.28,XB
4303,Top Spin,2003,Sports,Microsoft Game Studios,0.36,0.08,0,0.02,0.46,XB
10173,ESPN NHL Hockey,2003,Sports,Sega,0.08,0.02,0,0,0.11,XB
7532,Midnight Club 3: DUB Edition Remix,2006,Racing,Take-Two Interactive,0.15,0.04,0,0.01,0.2,XB
10112,Murakumo: Renegade Mech Pursuit,2002,Shooter,From Software,0.04,0.01,0.06,0,0.11,XB
14305,GunGriffon: Allied Strike,2004,Simulation,Microsoft Game Studios,0.02,0.01,0,0,0.03,XB
11125,Crimson Sea,2002,Action,Tecmo Koei,0.04,0.01,0.04,0,0.09,XB
8325,Thief: Deadly Shadows,2004,Action,Eidos Interactive,0.13,0.04,0,0.01,0.17,XB
4232,Destroy All Humans!,2005,Shooter,THQ,0.34,0.11,0,0.02,0.46,XB
4200,Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0,0.02,0.47,XB
14326,Tork: Prehistoric Punk,2005,Platform,Microsoft Game Studios,0.02,0.01,0,0,0.03,XB
11951,Totaled!,2002,Racing,Rage Software,0.05,0.02,0,0,0.07,XB
8342,Spawn: Armageddon,2003,Action,Electronic Arts,0.13,0.04,0,0.01,0.17,XB
11124,Test Drive: Eve of Destruction,2004,Racing,Atari,0.07,0.02,0,0,0.09,XB
11949,Second Sight,2004,Adventure,Codemasters,0.05,0.02,0,0,0.07,XB
11947,Loons: The Fight For Fame,2002,Action,Atari,0.05,0.02,0,0,0.07,XB
6203,Silent Hill 2: Restless Dreams,2001,Action,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28,XB
11123,World Soccer Winning Eleven 8 International,2004,Sports,Konami Digital Entertainment,0.07,0.02,0,0,0.09,XB
6195,NCAA March Madness 2005,2004,Sports,Electronic Arts,0.21,0.06,0,0.01,0.28,XB
4138,Tiger Woods PGA Tour 06,2005,Sports,Electronic Arts,0.35,0.11,0,0.02,0.48,XB
10808,MX SuperFly featuring Ricky Carmichael,2002,Racing,THQ,0.07,0.02,0,0,0.1,XB
8388,Gunvalkyrie,2002,Shooter,Infogrames,0.13,0.04,0,0.01,0.17,XB
8392,State of Emergency,2003,Action,Take-Two Interactive,0.13,0.04,0,0.01,0.17,XB
6176,Conflict: Desert Storm II - Back to Bagdhad,2003,Shooter,SCi,0.21,0.06,0,0.01,0.28,XB
14389,Stacked with Daniel Negreanu,2006,Misc,Myelin Media,0.02,0.01,0,0,0.03,XB
8413,Backyard Wrestling: Don't Try This at Home,2003,Fighting,Eidos Interactive,0.13,0.04,0,0.01,0.17,XB
1007,Star Wars: Battlefront,2004,Shooter,Activision,1.24,0.45,0,0.07,1.75,XB
8415,Gauntlet: Dark Legacy,2002,Action,Midway Games,0.13,0.04,0,0.01,0.17,XB
4096,NFL Street 2,2004,Sports,Electronic Arts,0.36,0.11,0,0.02,0.48,XB
11911,James Cameron's Dark Angel,2002,Action,Vivendi Games,0.05,0.02,0,0,0.07,XB
996,Tom Clancy's Ghost Recon,2002,Shooter,Ubisoft,1.23,0.46,0,0.07,1.76,XB
16349,Dinotopia: The Sunstone Odyssey,2003,Action,TDK Mediactive,0.01,0,0,0,0.01,XB
8431,25 to Life,2006,Shooter,Eidos Interactive,0.12,0.04,0,0.01,0.17,XB
8438,Leisure Suit Larry: Magna Cum Laude,2004,Adventure,Vivendi Games,0.12,0.04,0,0.01,0.17,XB
4068,Pac-Man World 2,2002,Action,Namco Bandai Games,0.36,0.11,0,0.02,0.49,XB
14422,Digimon World 4,2005,Role-Playing,Atari,0.02,0.01,0,0,0.03,XB
13187,Alter Echo,2003,Shooter,THQ,0.04,0.01,0,0,0.05,XB
14427,Galleon: Islands of Mystery,2004,Action,SCi,0.02,0.01,0,0,0.03,XB
4044,Scarface: The World is Yours,2006,Action,Vivendi Games,0.37,0.11,0,0.02,0.49,XB
8455,FlatOut,2004,Racing,Empire Interactive,0.12,0.04,0,0.01,0.17,XB
11121,Sniper Elite,2005,Shooter,Ubisoft,0.07,0.02,0,0,0.09,XB
4036,GoldenEye: Rogue Agent,2004,Shooter,Electronic Arts,0.34,0.13,0,0.02,0.49,XB
6156,Kung Fu Chaos,2003,Fighting,Microsoft Game Studios,0.21,0.06,0,0.01,0.28,XB
9809,Showdown: Legends of Wrestling,2004,Fighting,Acclaim Entertainment,0.09,0.03,0,0,0.12,XB
6155,Unreal Championship 2: The Liandri Conflict,N/A,Shooter,Midway Games,0.22,0.05,0,0.01,0.28,XB
12425,Barbie Horse Adventures: Wild Horse Rescue,2003,Sports,Vivendi Games,0.05,0.01,0,0,0.06,XB
987,Dead or Alive 3,2001,Fighting,Microsoft Game Studios,1.19,0.29,0.24,0.06,1.77,XB
3988,Dead or Alive Ultimate,2004,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5,XB
11119,Transworld Snowboarding,2002,Sports,Atari,0.07,0.02,0,0,0.09,XB
3959,Midnight Club II,2003,Racing,Take-Two Interactive,0.42,0.06,0,0.02,0.5,XB
14462,Freaky Flyers,2003,Racing,Midway Games,0.02,0.01,0,0,0.03,XB
3940,NBA Ballers,2004,Sports,Midway Games,0.37,0.11,0,0.02,0.51,XB
3931,World Championship Poker,2004,Misc,Crave Entertainment,0.37,0.11,0,0.02,0.51,XB
14476,Combat Elite: WWII Paratroopers,N/A,Shooter,Unknown,0.02,0.01,0,0,0.03,XB
16141,WTA Tour Tennis,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.01,XB
3916,NBA Live 2004,2003,Sports,Electronic Arts,0.44,0.04,0,0.02,0.51,XB
11882,Circus Maximus: Chariot Wars,2002,Racing,THQ,0.05,0.02,0,0,0.07,XB
7556,MLB SlugFest 20-03,2002,Sports,Midway Games,0.15,0.04,0,0.01,0.2,XB
16144,Furious Karting,2003,Racing,Atari,0.01,0,0,0,0.01,XB
10303,Dr. Seuss' The Cat in the Hat,2003,Misc,Vivendi Games,0.08,0.02,0,0,0.11,XB
11874,Exhibition Volume 4,2003,Misc,Microsoft Game Studios,0.05,0.02,0,0,0.07,XB
9822,Godzilla: Destroy All Monsters Melee,N/A,Fighting,Unknown,0.09,0.03,0,0,0.12,XB
3875,NFL 2K3,2002,Sports,Sega,0.38,0.11,0,0.02,0.52,XB
11870,Combat: Task Force 121,2005,Shooter,Zoo Digital Publishing,0.05,0.02,0,0,0.07,XB
3861,Gun,2005,Shooter,Activision,0.38,0.12,0,0.02,0.52,XB
11866,Tak: The Great Juju Challenge,2005,Platform,THQ,0.05,0.02,0,0,0.07,XB
8525,Magic: The Gathering - Battlegrounds,2003,Strategy,Atari,0.12,0.03,0,0.01,0.16,XB
3841,NCAA Football 2003,2002,Sports,Electronic Arts,0.39,0.11,0,0.02,0.52,XB
10290,BMX XXX,2002,Sports,Acclaim Entertainment,0.08,0.02,0,0,0.11,XB
6140,Marvel Nemesis: Rise of the Imperfects,2005,Fighting,Electronic Arts,0.21,0.06,0,0.01,0.28,XB
14538,Robin Hood: Defender of the Crown,2003,Strategy,Capcom,0.02,0.01,0,0,0.03,XB
8538,TimeSplitters: Future Perfect,2005,Shooter,Electronic Arts,0.12,0.03,0,0.01,0.16,XB
14544,Curious George,2006,Action,Namco Bandai Games,0.02,0.01,0,0,0.03,XB
8551,Dynasty Warriors 4,2003,Action,Tecmo Koei,0.12,0.03,0,0.01,0.16,XB
14547,Virtual Pool: Tournament Edition,2005,Sports,Global Star,0.02,0.01,0,0,0.03,XB
15873,V-Rally 3,2003,Racing,Atari,0.01,0,0,0,0.02,XB
16162,Malice,2004,Platform,Evolved Games,0.01,0,0,0,0.01,XB
6128,Street Hoops,2002,Sports,Activision,0.21,0.06,0,0.01,0.28,XB
3793,The Lord of the Rings: The Fellowship of the Ring,2002,Action,Universal Interactive,0.31,0.19,0,0.03,0.53,XB
14567,Real World Golf,2006,Sports,Mad Catz,0.02,0.01,0,0,0.03,XB
3790,Medal of Honor: European Assault,2005,Shooter,Electronic Arts,0.32,0.19,0,0.02,0.53,XB
10971,Shrek SuperSlam,2005,Action,Activision,0.07,0.02,0,0,0.09,XB
3788,Burnout Revenge,2005,Racing,Electronic Arts,0.32,0.19,0,0.01,0.53,XB
3785,Peter Jackson's King Kong: The Official Game of the Movie,2005,Action,Ubisoft,0.34,0.17,0,0.02,0.53,XB
11839,Maximum Chase,2002,Racing,Microsoft Game Studios,0.05,0.02,0,0,0.07,XB
3778,Blitz: The League,2004,Sports,Midway Games,0.4,0.11,0,0.02,0.53,XB
6122,The Warriors,2005,Action,Take-Two Interactive,0.21,0.06,0,0.01,0.28,XB
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,2004,Misc,Sega,0.4,0.11,0,0.02,0.53,XB
11833,Commandos 2: Men of Courage,2002,Strategy,Eidos Interactive,0.05,0.02,0,0,0.07,XB
14593,Wallace & Gromit in Project Zoo,2003,Platform,BAM! Entertainment,0.02,0.01,0,0,0.03,XB
8605,Rapala Pro Fishing,2004,Sports,Zoo Digital Publishing,0.12,0.03,0,0.01,0.16,XB
14597,Metal Dungeon,2002,Role-Playing,Xicat Interactive,0.02,0.01,0,0,0.03,XB
3740,Greg Hastings' Tournament Paintball,2004,Shooter,Activision,0.46,0.06,0,0.02,0.54,XB
11819,I-Ninja,2003,Platform,Namco Bandai Games,0.05,0.02,0,0,0.07,XB
14606,Future Tactics: The Uprising,2004,Strategy,JoWood Productions,0.02,0.01,0,0,0.03,XB
10284,Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.08,0.02,0,0,0.11,XB
16171,Wallace & Gromit: Curse of the Were-Rabbit,2005,Adventure,Konami Digital Entertainment,0.01,0,0,0,0.01,XB
3717,Def Jam: Fight for NY,N/A,Fighting,Electronic Arts,0.43,0.1,0,0.02,0.54,XB
3701,Dance Dance Revolution Ultramix,2003,Simulation,Konami Digital Entertainment,0.42,0.11,0,0.02,0.54,XB
3695,FIFA Soccer 07,2006,Sports,Electronic Arts,0.16,0.35,0,0.04,0.54,XB
3694,The SpongeBob SquarePants Movie,2004,Platform,THQ,0.4,0.12,0,0.02,0.54,XB
3687,Red Dead Revolver,2004,Shooter,Take-Two Interactive,0.4,0.12,0,0.02,0.55,XB
926,Madden NFL 06,2005,Sports,Electronic Arts,1.75,0.03,0,0.08,1.86,XB
3681,Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.39,0.14,0,0.02,0.55,XB
10874,MotoGP,2002,Racing,THQ,0.07,0.02,0,0,0.09,XB
11813,Big Mutha Truckers 2,2005,Racing,Empire Interactive,0.05,0.02,0,0,0.07,XB
11812,Still Life,2005,Adventure,Microids,0.05,0.02,0,0,0.07,XB
14631,Whiteout,2002,Racing,Konami Digital Entertainment,0.02,0.01,0,0,0.03,XB
3670,Shrek 2,2004,Platform,Activision,0.4,0.13,0,0.02,0.55,XB
14641,Syberia II,2004,Adventure,Ubisoft,0.02,0.01,0,0,0.03,XB
10278,Charlie and the Chocolate Factory,2005,Adventure,Global Star,0.08,0.02,0,0,0.11,XB
14644,Motor Trend presents Lotus Challenge,2003,Racing,Xicat Interactive,0.02,0.01,0,0,0.03,XB
3663,Tony Hawk's Pro Skater 3,2002,Sports,Activision,0.34,0.18,0,0.02,0.55,XB
10947,Yourself Fitness,2004,Sports,responDESIGN,0.07,0.02,0,0,0.09,XB
9865,NFL Head Coach,2006,Sports,Electronic Arts,0.09,0.03,0,0,0.12,XB
3641,WWF Raw,2002,Fighting,THQ,0.4,0.13,0,0.02,0.55,XB
14670,The King of Fighters 02/03,2005,Fighting,SNK Playmore,0.02,0.01,0,0,0.03,XB
14671,ESPN Winter X Games: Snowboarding 2002,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03,XB
3637,The Godfather (old US sales),2006,Action,Electronic Arts,0.42,0.11,0,0.02,0.55,XB
3626,NCAA Football 07,2006,Sports,Electronic Arts,0.42,0.12,0,0.01,0.56,XB
14679,Tom and Jerry in War of the Whiskers,N/A,Fighting,Unknown,0.02,0.01,0,0,0.03,XB
3613,Major League Baseball 2K5,2005,Sports,Take-Two Interactive,0.52,0.02,0,0.02,0.56,XB
3607,Blinx: The Time Sweeper,2002,Platform,Microsoft Game Studios,0.39,0.15,0,0.02,0.56,XB
9633,NBA Ballers: Phenom,2006,Sports,Midway Games,0.09,0.03,0,0,0.13,XB
6097,Links 2004,2003,Sports,Microsoft Game Studios,0.21,0.06,0,0.01,0.29,XB
3591,WWE Raw 2,2003,Fighting,THQ,0.43,0.11,0,0.02,0.56,XB
11778,And1 Streetball,2006,Action,Ubisoft,0.06,0.02,0,0,0.07,XB
3583,Battlefield 2: Modern Combat,2005,Shooter,Electronic Arts,0.39,0.15,0,0.02,0.56,XB
3571,The Sims: Bustin' Out,2003,Simulation,Electronic Arts,0.4,0.14,0,0.02,0.56,XB
9883,Psychonauts,2005,Platform,THQ,0.09,0.03,0,0,0.12,XB
3551,RalliSport Challenge,2002,Racing,Microsoft Game Studios,0.39,0.16,0,0.02,0.57,XB
14719,Pro Cast Sports Fishing,2003,Sports,Capcom,0.02,0.01,0,0,0.03,XB
3547,SpongeBob SquarePants: Battle for Bikini Bottom,2003,Platform,THQ,0.45,0.1,0,0.02,0.57,XB
3545,Wreckless: ThE YaKuza MisSiOns,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57,XB
8685,Halo Triple Pack,2005,Shooter,Microsoft Game Studios,0.12,0.03,0,0.01,0.16,XB
8690,NHL 2005,2004,Sports,Electronic Arts,0.12,0.03,0,0.01,0.16,XB
14727,NBA 2K7,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03,XB
3539,Blood Wake,2001,Shooter,Microsoft Game Studios,0.43,0.12,0,0.02,0.57,XB
11762,Rayman 3: Hoodlum Havoc,2003,Platform,Ubisoft,0.06,0.02,0,0,0.07,XB
14740,Frogger: Ancient Shadow,2005,Platform,Konami Digital Entertainment,0.02,0.01,0,0,0.03,XB
9890,MLB Inside Pitch 2003,2003,Sports,Microsoft Game Studios,0.09,0.03,0,0,0.12,XB
3511,Far Cry Instincts,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57,XB
3503,Madden NFL 2002,N/A,Sports,Unknown,0.53,0.02,0,0.03,0.58,XB
8743,Blinx 2: Masters of Time & Space,2004,Platform,Microsoft Game Studios,0.12,0.03,0,0.01,0.15,XB
3474,Prince of Persia: The Two Thrones,2005,Action,Ubisoft,0.33,0.22,0,0.03,0.58,XB
10881,MLB SlugFest 20-04,2003,Sports,Midway Games,0.07,0.02,0,0,0.09,XB
14765,Mojo!,2003,Puzzle,DreamCatcher Interactive,0.02,0.01,0,0,0.03,XB
8765,American Chopper,2004,Racing,Zoo Digital Publishing,0.11,0.03,0,0.01,0.15,XB
8769,Kingdom Under Fire: Heroes,2005,Strategy,Deep Silver,0.11,0.03,0,0.01,0.15,XB
8771,The Terminator: Dawn of Fate,2002,Action,Atari,0.11,0.03,0,0.01,0.15,XB
1514,Burnout 3: Takedown,2004,Racing,Electronic Arts,0.84,0.43,0,0.04,1.31,XB
11733,MTV Music Generator 3: This Is the Remix,2004,Misc,Codemasters,0.06,0.02,0,0,0.08,XB
9636,Crash Tag Team Racing,2005,Racing,Vivendi Games,0.09,0.03,0,0,0.13,XB
875,Grand Theft Auto: San Andreas,2005,Action,Take-Two Interactive,1.26,0.61,0,0.09,1.95,XB
14792,NHL 07,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03,XB
11727,Dynasty Warriors 3,2002,Action,THQ,0.06,0.02,0,0,0.08,XB
3417,Dead or Alive Xtreme Beach Volleyball,2003,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59,XB
11723,Scooby-Doo! Unmasked,2005,Platform,THQ,0.06,0.02,0,0,0.08,XB
11083,Defender,2002,Misc,Midway Games,0.07,0.02,0,0,0.09,XB
3408,MVP Baseball 2004,2004,Sports,Electronic Arts,0.44,0.13,0,0.02,0.59,XB
7581,NBA 2K2,2002,Sports,Sega,0.15,0.04,0,0.01,0.2,XB
7584,Cars,2006,Racing,THQ,0.15,0.04,0,0.01,0.2,XB
10989,Disney's The Haunted Mansion,2003,Platform,Take-Two Interactive,0.07,0.02,0,0,0.09,XB
14841,World War II Combat: Road To Berlin,2006,Shooter,Groove Games,0.02,0.01,0,0,0.03,XB
13246,Crime Life: Gang Wars,2005,Action,Konami Digital Entertainment,0.04,0.01,0,0,0.05,XB
11712,Pinball Hall of Fame: The Gottlieb Collection,2004,Misc,Crave Entertainment,0.06,0.02,0,0,0.08,XB
11711,Far Cry Instincts Evolution,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08,XB
14858,The King of Fighters: Maximum Impact - Maniax,N/A,Fighting,Unknown,0.02,0.01,0,0,0.03,XB
13249,Rugby 2005,2005,Sports,Electronic Arts,0.04,0.01,0,0,0.05,XB
3342,Fight Night Round 2,2005,Fighting,Electronic Arts,0.42,0.16,0,0.02,0.6,XB
13251,Taito Legends,2005,Misc,Empire Interactive,0.04,0.01,0,0,0.05,XB
8817,World Series Baseball 2K3,2003,Sports,Sega,0.11,0.03,0,0.01,0.15,XB
8818,Serious Sam,2002,Shooter,Take-Two Interactive,0.11,0.03,0,0.01,0.15,XB
7611,MVP Baseball 2003,2003,Sports,Electronic Arts,0.15,0.04,0,0.01,0.2,XB
8830,Street Fighter Anniversary Collection,2004,Fighting,Capcom,0.11,0.03,0,0.01,0.15,XB
3310,Half-Life 2,2005,Shooter,Electronic Arts,0.37,0.21,0,0.03,0.61,XB
8833,Shadow Ops: Red Mercury,2004,Shooter,Atari,0.11,0.03,0,0.01,0.15,XB
3290,NFL Fever 2003,2002,Sports,Microsoft Game Studios,0.46,0.13,0,0.02,0.61,XB
6052,The Punisher,2005,Action,THQ,0.22,0.06,0,0.01,0.29,XB
789,Project Gotham Racing (JP weekly sales),2002,Action,Microsoft Game Studios,1.54,0.44,0.04,0.07,2.1,XB
6049,Pirates of the Caribbean,2003,Role-Playing,Ubisoft,0.22,0.06,0,0.01,0.29,XB
11695,Vietcong: Purple Haze,2004,Shooter,Gathering of Developers,0.06,0.02,0,0,0.08,XB
3251,Tiger Woods PGA Tour 2004,2003,Sports,Electronic Arts,0.47,0.13,0,0.02,0.62,XB
6047,Madden NFL 08,2007,Sports,Electronic Arts,0.22,0.06,0,0.01,0.29,XB
3241,Tony Hawk's American Wasteland,2005,Sports,Activision,0.4,0.2,0,0.03,0.62,XB
14926,Room Zoom: Race for Impact,2004,Racing,Jaleco,0.02,0.01,0,0,0.02,XB
3240,Metal Gear Solid 2: Substance,N/A,Action,Konami Digital Entertainment,0.38,0.22,0,0.03,0.62,XB
7615,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,Disney Interactive Studios,0.15,0.04,0,0.01,0.2,XB
14941,Stake: Fortune Fighters,2003,Fighting,Metro 3D,0.02,0.01,0,0,0.02,XB
13265,Fatal Frame II: Crimson Butterfly Director's Cut,2004,Action,Microsoft Game Studios,0.04,0.01,0,0,0.05,XB
3194,FIFA Soccer 2003,2002,Sports,Electronic Arts,0.2,0.4,0,0.04,0.63,XB
3192,Tony Hawk's Pro Skater 2x,2001,Sports,Activision,0.41,0.19,0,0.03,0.63,XB
12402,Tecmo Classic Arcade,2005,Misc,Microsoft Game Studios,0.05,0.01,0,0,0.06,XB
14956,Cold War,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,0.02,XB
14957,Steel Battalion: Line of Contact,2004,Simulation,Capcom,0.02,0.01,0,0,0.02,XB
14960,NBA Starting Five,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.02,XB
8872,Rocky,2002,Fighting,Rage Software,0.11,0.03,0,0.01,0.15,XB
8873,Ford Racing 2,2003,Racing,Empire Interactive,0.11,0.03,0,0.01,0.15,XB
14966,Carmen Sandiego: The Secret of the Stolen Drums,2004,Action,BAM! Entertainment,0.02,0.01,0,0,0.02,XB
130,Halo: Combat Evolved,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,XB
13268,Colin McRae Rally 2005,2004,Racing,Codemasters,0.04,0.01,0,0,0.05,XB
3163,TimeSplitters 2,2002,Shooter,Eidos Interactive,0.29,0.33,0,0.01,0.64,XB
3155,NBA Live 06,2005,Sports,Electronic Arts,0.57,0.04,0,0.03,0.64,XB
3152,James Bond 007: Everything or Nothing,2004,Shooter,Electronic Arts,0.43,0.19,0,0.02,0.64,XB
14978,"Ed, Edd n Eddy: The Mis-Edventures",2005,Platform,Midway Games,0.02,0.01,0,0,0.02,XB
3144,Max Payne 2: The Fall of Max Payne,2003,Shooter,Take-Two Interactive,0.47,0.15,0,0.02,0.64,XB
11657,Frogger Beyond,2002,Platform,Konami Digital Entertainment,0.06,0.02,0,0,0.08,XB
8879,BloodRayne 2,2004,Shooter,THQ,0.11,0.03,0,0.01,0.15,XB
9916,Backyard Wrestling 2: There Goes the Neighborhood,2004,Fighting,Eidos Interactive,0.09,0.03,0,0,0.12,XB
12399,Monster Garage,2004,Strategy,Activision Value,0.05,0.01,0,0,0.06,XB
14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.02,XB
776,Project Gotham Racing,2001,Racing,Microsoft Game Studios,1.37,0.61,0.05,0.09,2.12,XB
14992,Total Overdose: A Gunslinger's Tale in Mexico,2005,Shooter,Eidos Interactive,0.02,0.01,0,0,0.02,XB
3089,Brothers In Arms: Road to Hill 30,2005,Shooter,Ubisoft,0.49,0.14,0,0.02,0.66,XB
8882,Jaws Unleashed,2006,Action,THQ,0.11,0.03,0,0.01,0.15,XB
13448,Trigger Man,2004,Shooter,Crave Entertainment,0.03,0.01,0,0,0.05,XB
12321,F1 2001,2001,Racing,Electronic Arts,0.05,0.01,0,0,0.06,XB
8891,Scooby-Doo! Mystery Mayhem,2004,Action,THQ,0.11,0.03,0,0.01,0.15,XB
3063,Finding Nemo,2003,Action,THQ,0.48,0.16,0,0.02,0.66,XB
3054,NFL Street,2004,Sports,Electronic Arts,0.49,0.15,0,0.02,0.66,XB
8920,Capcom Classics Collection,2005,Misc,Capcom,0.11,0.03,0,0.01,0.15,XB
7628,IHRA Drag Racing 2004,2003,Racing,Bethesda Softworks,0.15,0.04,0,0.01,0.2,XB
744,Star Wars: Knights of the Old Republic,2003,Role-Playing,Activision,1.68,0.44,0,0.08,2.19,XB
3024,Star Wars: Republic Commando,2005,Shooter,Activision,0.48,0.17,0,0.02,0.67,XB
9932,Castlevania: Curse of Darkness,2005,Action,Konami Digital Entertainment,0.09,0.03,0,0,0.12,XB
3019,Fight Night Round 2004,2004,Fighting,Electronic Arts,0.46,0.18,0,0.03,0.67,XB
15051,Total Immersion Racing,2002,Racing,Empire Interactive,0.02,0.01,0,0,0.02,XB
3011,Return to Castle Wolfenstein: Tides of War,2003,Shooter,Activision,0.49,0.16,0,0.02,0.67,XB
8926,Pac-Man World 3,2005,Platform,Namco Bandai Games,0.11,0.04,0,0.01,0.15,XB
3001,Fight Night 2004,2004,Fighting,Electronic Arts,0.51,0.15,0,0.02,0.68,XB
2998,FIFA Soccer 06,2005,Sports,Electronic Arts,0.29,0.38,0,0.01,0.68,XB
11630,The Dukes of Hazzard: Return of the General Lee,2004,Racing,Ubisoft,0.06,0.02,0,0,0.08,XB
13278,American Chopper 2: Full Throttle,2005,Racing,Zoo Digital Publishing,0.04,0.01,0,0,0.05,XB
8929,Phantasy Star Online Episode I & II,2003,Role-Playing,Sega,0.11,0.03,0,0.01,0.15,XB
2991,Mercenaries: Playground of Destruction,2005,Action,LucasArts,0.54,0.11,0,0.03,0.68,XB
11627,Ford vs. Chevy,2005,Racing,Global Star,0.06,0.02,0,0,0.08,XB
16379,Super Bubble Pop,2002,Puzzle,Jaleco,0.01,0,0,0,0.01,XB
2983,NCAA Football 2005,2004,Sports,Electronic Arts,0.63,0.02,0,0.03,0.68,XB
2979,NBA Street Vol. 2,2003,Sports,Electronic Arts,0.62,0.04,0,0.02,0.68,XB
8931,All-Star Baseball 2005,N/A,Sports,Unknown,0.11,0.03,0,0.01,0.15,XB
8944,Crash: Twinsanity,2004,Platform,Vivendi Games,0.11,0.03,0,0.01,0.15,XB
8950,Arena Football,2006,Sports,Electronic Arts,0.11,0.03,0,0.01,0.15,XB
10117,Gun Metal,2002,Shooter,Rage Software,0.08,0.02,0,0,0.11,XB
15096,Toxic Grind,2002,Sports,THQ,0.02,0,0,0,0.02,XB
8959,Super Monkey Ball Deluxe,2005,Misc,Sega,0.11,0.03,0,0.01,0.15,XB
15101,ScrapLand,2005,Action,Deep Silver,0.02,0,0,0,0.02,XB
2951,Halo 2 Multiplayer Map Pack,2005,Shooter,Microsoft Game Studios,0.54,0.13,0,0.02,0.69,XB
2919,Jade Empire,2005,Role-Playing,Microsoft Game Studios,0.48,0.19,0,0.03,0.7,XB
698,Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0,0.1,2.28,XB
2911,Star Wars: Obi-Wan,2001,Action,Activision,0.52,0.16,0,0.02,0.7,XB
6011,Area 51,2005,Shooter,Midway Games,0.22,0.06,0,0.01,0.29,XB
2898,Doom 3: Resurrection of Evil,2005,Shooter,Activision,0.53,0.15,0,0.03,0.71,XB
15120,Samurai Shodown V,2006,Fighting,Ignition Entertainment,0.02,0,0,0,0.02,XB
15121,Pro Fishing Challenge,2004,Sports,Atlus,0.02,0,0,0,0.02,XB
8973,Mad Dash Racing,2001,Racing,Eidos Interactive,0.11,0.03,0,0.01,0.15,XB
8988,Guilty Gear X2 #Reload,2004,Fighting,Zoo Digital Publishing,0.11,0.03,0,0.01,0.15,XB
8996,Grabbed by the Ghoulies,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14,XB
5723,NBA Inside Drive 2003,2002,Sports,Microsoft Game Studios,0.23,0.07,0,0.01,0.31,XB
15138,Freestyle Metal X,2003,Racing,Midway Games,0.02,0,0,0,0.02,XB
2874,Conker: Live And Reloaded,2005,Adventure,Microsoft Game Studios,0.49,0.2,0,0.02,0.71,XB
9005,L.A. Rush,2005,Racing,Midway Games,0.11,0.03,0,0.01,0.14,XB
10257,X-Men: Next Dimension,2002,Fighting,Activision,0.08,0.02,0,0,0.11,XB
2860,Madden NFL 2003,2002,Sports,Electronic Arts,0.67,0.02,0,0.03,0.71,XB
2859,The Lord of the Rings: The Two Towers,2002,Action,Electronic Arts,0.45,0.24,0,0.03,0.71,XB
11571,Evil Dead: Regeneration,2005,Action,THQ,0.06,0.02,0,0,0.08,XB
10256,NHL Rivals 2004,2003,Sports,Microsoft Game Studios,0.08,0.02,0,0,0.11,XB
15159,Commandos: Strike Force,2006,Shooter,Eidos Interactive,0.02,0,0,0,0.02,XB
9943,CSI: Crime Scene Investigation,2004,Adventure,Ubisoft,0.09,0.03,0,0,0.12,XB
2836,Dead to Rights,2002,Shooter,Electronic Arts,0.53,0.17,0,0.03,0.72,XB
15165,Zathura,2005,Adventure,Take-Two Interactive,0.02,0,0,0,0.02,XB
2815,Full Spectrum Warrior,2004,Strategy,THQ,0.54,0.16,0,0.03,0.73,XB
11563,Indycar Series 2005,2004,Action,Codemasters,0.06,0.02,0,0,0.08,XB
